Attitude-X, Attitude-Y, Attitude-Z
0.01611328, 0.0390625, -1.198242
0.01611328, 0.0390625, -1.198242
0.01708984, -0.01416016, -0.9243163
0.01708984, -0.01416016, -0.9243163
0.01708984, -0.01416016, -0.9243163
0.01708984, -0.01416016, -0.9243163
0.01708984, -0.01318359, -0.9174805
0.01708984, -0.01318359, -0.9174805
0.01708984, -0.01318359, -0.9174805
0.01708984, -0.01318359, -0.9174805
0.02001953, 0.015625, -1.07373
0.02001953, 0.015625, -1.07373
0.02001953, 0.015625, -1.07373
0.02001953, 0.015625, -1.07373
0.02001953, 0.015625, -1.07373
0.02148438, 0.0004882813, -0.9912109
0.02148438, 0.0004882813, -0.9912109
0.01367188, 0.00390625, -1.023926
0.01367188, 0.00390625, -1.023926
0.01367188, 0.00390625, -1.023926
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01806641, -0.004394531, -0.9829102
0.01513672, 0.001953125, -0.9975586
0.01513672, 0.001953125, -0.9975586
0.01513672, 0.001953125, -0.9975586
0.01513672, 0.001953125, -0.9975586
0.01855469, 0.006835938, -1.001465
0.01855469, 0.006835938, -1.001465
0.01855469, 0.006835938, -1.001465
0.01708984, 0.0004882813, -0.9931641
0.01708984, 0.0004882813, -0.9931641
0.01708984, 0.0004882813, -0.9931641
0.01708984, 0.0004882813, -0.9931641
0.01708984, 0.0004882813, -0.9931641
0.01806641, 0.0009765625, -0.9960938
0.01806641, 0.0009765625, -0.9960938
0.01806641, 0.0009765625, -0.9960938
0.01806641, 0.0009765625, -0.9960938
0.01464844, -0.0004882813, -0.9985352
0.01464844, -0.0004882813, -0.9985352
0.01464844, -0.0004882813, -0.9985352
0.01464844, -0.0004882813, -0.9985352
0.01904297, 0.002441406, -1.004395
0.01904297, 0.002441406, -1.004395
0.01904297, 0.002441406, -1.004395
0.01904297, 0.002441406, -1.004395
0.04931641, 0.00390625, -0.9951172
0.04931641, 0.00390625, -0.9951172
0.04931641, 0.00390625, -0.9951172
0.04931641, 0.00390625, -0.9951172
0.04931641, 0.00390625, -0.9951172
0.08007813, -0.01416016, -1.026855
0.08007813, -0.01416016, -1.026855
0.009765625, -0.001464844, -1.07666
0.009765625, -0.001464844, -1.07666
0.009765625, -0.001464844, -1.07666
0.006835938, 0.01953125, -1.098633
0.006835938, 0.01953125, -1.098633
0.006835938, 0.01953125, -1.098633
0.006835938, 0.01953125, -1.098633
0.07275391, -0.06152344, -0.8110352
0.07275391, -0.06152344, -0.8110352
0.07275391, -0.06152344, -0.8110352
0.07275391, -0.06152344, -0.8110352
-0.01416016, 0.02246094, -1.05127
-0.01416016, 0.02246094, -1.05127
-0.01416016, 0.02246094, -1.05127
-0.01416016, 0.02246094, -1.05127
-0.08691406, 0.02832031, -1.015137
-0.08691406, 0.02832031, -1.015137
-0.08691406, 0.02832031, -1.015137
-0.08691406, 0.02832031, -1.015137
-0.06542969, 0.007324218, -1.056152
-0.06542969, 0.007324218, -1.056152
-0.06542969, 0.007324218, -1.056152
-0.06542969, 0.007324218, -1.056152
-0.06542969, 0.007324218, -1.056152
0.005371094, 0.04833984, -1.100586
0.005371094, 0.04833984, -1.100586
0.005371094, 0.04833984, -1.100586
-0.1015625, -0.02832031, -0.9135742
-0.1015625, -0.02832031, -0.9135742
-0.1015625, -0.02832031, -0.9135742
-0.1015625, -0.02832031, -0.9135742
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
0.02148438, -0.05566406, -1.01709
-0.1230469, -0.0859375, -0.9384765
-0.1230469, -0.0859375, -0.9384765
-0.1230469, -0.0859375, -0.9384765
-0.1230469, -0.0859375, -0.9384765
-0.05566406, 0.0258789, -1.125977
-0.05566406, 0.0258789, -1.125977
-0.05566406, 0.0258789, -1.125977
-0.05566406, 0.0258789, -1.125977
-0.05566406, 0.0258789, -1.125977
-0.1196289, -0.09472656, -1.072754
-0.1196289, -0.09472656, -1.072754
-0.1196289, -0.09472656, -1.072754
0.08447266, -0.1635742, -0.9916992
0.08447266, -0.1635742, -0.9916992
0.08447266, -0.1635742, -0.9916992
-0.04931641, -0.1474609, -0.6616211
-0.04931641, -0.1474609, -0.6616211
-0.04931641, -0.1474609, -0.6616211
-0.04931641, -0.1474609, -0.6616211
0.005859375, -0.140625, -0.9394531
0.005859375, -0.140625, -0.9394531
0.005859375, -0.140625, -0.9394531
0.005859375, -0.140625, -0.9394531
0.005859375, -0.140625, -0.9394531
0.005859375, -0.1196289, -0.959961
0.005859375, -0.1196289, -0.959961
-0.01318359, -0.1118164, -0.9443359
-0.01318359, -0.1118164, -0.9443359
-0.01318359, -0.1118164, -0.9443359
0.009277344, -0.1147461, -1.108887
0.009277344, -0.1147461, -1.108887
0.009277344, -0.1147461, -1.108887
0.009277344, -0.1147461, -1.108887
0.009277344, -0.1147461, -1.108887
-0.02148438, -0.1010742, -0.9770508
-0.02148438, -0.1010742, -0.9770508
-0.02148438, -0.1010742, -0.9770508
0.08300781, -0.1210938, -0.9472656
0.08300781, -0.1210938, -0.9472656
0.08300781, -0.1210938, -0.9472656
0.08300781, -0.1210938, -0.9472656
0.02392578, -0.09033203, -1.082031
0.02392578, -0.09033203, -1.082031
0.02392578, -0.09033203, -1.082031
0.02392578, -0.09033203, -1.082031
0.008789063, -0.08398438, -0.9912109
0.008789063, -0.08398438, -0.9912109
0.008789063, -0.08398438, -0.9912109
0.008789063, -0.08398438, -0.9912109
0.008789063, -0.08398438, -0.9912109
0.008789063, -0.08398438, -0.9912109
0.008789063, -0.08398438, -0.9912109
0.03710938, -0.08935547, -1.005859
0.03710938, -0.08935547, -1.005859
0.03710938, -0.08935547, -1.005859
0.03710938, -0.08935547, -1.005859
0.01904297, -0.09423828, -0.9819336
0.01904297, -0.09423828, -0.9819336
0.01904297, -0.09423828, -0.9819336
0.01904297, -0.09423828, -0.9819336
0.01904297, -0.09423828, -0.9819336
0.06787109, -0.09375, -1.000977
0.06787109, -0.09375, -1.000977
0.06787109, -0.09375, -1.000977
0.06201172, -0.09082031, -1.018066
0.06201172, -0.09082031, -1.018066
0.06201172, -0.09082031, -1.018066
0.06201172, -0.09082031, -1.018066
0.04638672, -0.08496094, -1.001953
0.04638672, -0.08496094, -1.001953
0.04638672, -0.08496094, -1.001953
0.04345703, -0.09130859, -1.003906
0.04345703, -0.09130859, -1.003906
0.04345703, -0.09130859, -1.003906
0.04345703, -0.09130859, -1.003906
0.04345703, -0.09130859, -1.003906
0.04345703, -0.09130859, -1.003906
0.04101563, -0.09228516, -1.000488
0.04101563, -0.09228516, -1.000488
0.04101563, -0.09228516, -1.000488
0.06054688, -0.08984375, -0.9799805
0.06054688, -0.08984375, -0.9799805
0.06054688, -0.08984375, -0.9799805
0.04443359, -0.08447266, -0.9833984
0.04443359, -0.08447266, -0.9833984
0.04443359, -0.08447266, -0.9833984
0.04443359, -0.08447266, -0.9833984
0.04443359, -0.08447266, -0.9833984
0.04443359, -0.08447266, -0.9833984
0.04101563, -0.0859375, -1.009277
0.04101563, -0.0859375, -1.009277
0.04101563, -0.0859375, -1.009277
0.04052734, -0.08349609, -0.9799805
0.04052734, -0.08349609, -0.9799805
0.04052734, -0.08349609, -0.9799805
0.04052734, -0.08349609, -0.9799805
0.02050781, -0.08496094, -0.9453124
0.02050781, -0.08496094, -0.9453124
0.02050781, -0.08496094, -0.9453124
0.02050781, -0.08496094, -0.9453124
0.1044922, -0.09033203, -1.202148
0.1044922, -0.09033203, -1.202148
0.1044922, -0.09033203, -1.202148
0.1044922, -0.09033203, -1.202148
-0.006835938, -0.06640625, -1.204102
-0.006835938, -0.06640625, -1.204102
-0.006835938, -0.06640625, -1.204102
