Attitude-X, Attitude-Y, Attitude-Z
0.1586914, -0.1982422, -0.9760742
0.1586914, -0.1982422, -0.9760742
0.1362305, -0.0078125, -1.124023
0.1362305, -0.0078125, -1.124023
0.1362305, -0.0078125, -1.124023
0.1362305, -0.0078125, -1.124023
0.06347656, -0.07080078, -0.796875
0.06347656, -0.07080078, -0.796875
0.06347656, -0.07080078, -0.796875
0.06347656, -0.07080078, -0.796875
0.06347656, -0.07080078, -0.796875
0.06542969, -0.01904297, -0.9638672
0.06542969, -0.01904297, -0.9638672
0.06542969, -0.01904297, -0.9638672
0.06542969, -0.01904297, -0.9638672
0.0600586, -0.02685547, -0.9858398
0.0600586, -0.02685547, -0.9858398
0.0600586, -0.02685547, -0.9858398
0.0600586, -0.02685547, -0.9858398
0.06835938, -0.01806641, -0.9902344
0.06835938, -0.01806641, -0.9902344
0.06835938, -0.01806641, -0.9902344
0.06542969, -0.02441406, -0.996582
0.06542969, -0.02441406, -0.996582
0.06542969, -0.02441406, -0.996582
0.06542969, -0.02441406, -0.996582
0.06542969, -0.02441406, -0.996582
0.06542969, -0.02441406, -0.996582
0.06835938, -0.01855469, -1.006836
0.06835938, -0.01855469, -1.006836
0.06396484, -0.02539063, -0.9936523
0.06396484, -0.02539063, -0.9936523
0.06396484, -0.02539063, -0.9936523
0.06494141, -0.02050781, -0.9995117
0.06494141, -0.02050781, -0.9995117
0.06494141, -0.02050781, -0.9995117
0.06494141, -0.02050781, -0.9995117
0.06494141, -0.02050781, -0.9995117
0.06982422, -0.02148438, -0.9912109
0.06982422, -0.02148438, -0.9912109
0.06982422, -0.02148438, -0.9912109
0.07177734, -0.01806641, -0.9985352
0.07177734, -0.01806641, -0.9985352
0.07177734, -0.01806641, -0.9985352
0.07177734, -0.01806641, -0.9985352
0.07324219, -0.02050781, -0.9936523
0.07324219, -0.02050781, -0.9936523
0.07324219, -0.02050781, -0.9936523
0.07324219, -0.02050781, -0.9936523
0.07324219, -0.02050781, -0.9936523
0.06787109, -0.02099609, -0.9956055
0.06787109, -0.02099609, -0.9956055
0.06787109, -0.02099609, -0.9956055
0.06787109, -0.02099609, -0.9956055
0.06884766, -0.02392578, -0.9951172
0.06884766, -0.02392578, -0.9951172
0.06884766, -0.02392578, -0.9951172
0.06738281, -0.0234375, -0.996582
0.06738281, -0.0234375, -0.996582
0.06738281, -0.0234375, -0.996582
0.06738281, -0.0234375, -0.996582
0.07226563, -0.02050781, -0.9946289
0.07226563, -0.02050781, -0.9946289
0.07226563, -0.02050781, -0.9946289
0.07226563, -0.02050781, -0.9946289
0.07226563, -0.02050781, -0.9946289
0.07226563, -0.02050781, -0.9946289
0.07226563, -0.01855469, -0.9946289
0.07226563, -0.01855469, -0.9946289
0.07080078, -0.01855469, -1.001465
0.07080078, -0.01855469, -1.001465
0.07080078, -0.01855469, -1.001465
0.06542969, -0.02099609, -0.9960938
0.06542969, -0.02099609, -0.9960938
0.06542969, -0.02099609, -0.9960938
0.06542969, -0.02099609, -0.9960938
0.06542969, -0.02099609, -0.9960938
0.06542969, -0.02099609, -0.9960938
0.06640625, -0.02197266, -0.9951172
0.06640625, -0.02197266, -0.9951172
0.06640625, -0.02197266, -0.9951172
0.06982422, -0.02783203, -1.006348
0.06982422, -0.02783203, -1.006348
0.06982422, -0.02783203, -1.006348
0.06982422, -0.02783203, -1.006348
0.05615234, -0.02832031, -0.965332
0.05615234, -0.02832031, -0.965332
0.05615234, -0.02832031, -0.965332
0.05615234, -0.02832031, -0.965332
-0.02978516, -0.03027344, -1.017578
-0.02978516, -0.03027344, -1.017578
-0.02978516, -0.03027344, -1.017578
-0.02978516, -0.03027344, -1.017578
-0.07714844, -0.02099609, -0.9667969
-0.07714844, -0.02099609, -0.9667969
0.06787109, 0.04541016, -0.9750977
0.06787109, 0.04541016, -0.9750977
0.06787109, 0.04541016, -0.9750977
0.06787109, 0.04541016, -0.9750977
0.09179688, 0.0009765625, -1.013672
0.09179688, 0.0009765625, -1.013672
0.09179688, 0.0009765625, -1.013672
0.09179688, 0.0009765625, -1.013672
0.07568359, -0.009765625, -1.012207
0.07568359, -0.009765625, -1.012207
0.07568359, -0.009765625, -1.012207
0.07568359, -0.009765625, -1.012207
0.1455078, -0.009277344, -1.005859
0.1455078, -0.009277344, -1.005859
0.1455078, -0.009277344, -1.005859
0.1455078, -0.009277344, -1.005859
0.1455078, -0.009277344, -1.005859
0.06542969, -0.03076172, -1.013184
0.06542969, -0.03076172, -1.013184
0.06542969, -0.03076172, -1.013184
0.06542969, -0.03076172, -1.013184
0.06542969, -0.03076172, -1.013184
0.06542969, -0.03076172, -1.013184
0.05322266, -0.03271484, -1.068848
0.05322266, -0.03271484, -1.068848
0.05322266, -0.03271484, -1.068848
0.05322266, -0.03271484, -1.068848
0.05322266, -0.03271484, -1.068848
0.05322266, -0.03271484, -1.068848
0.05322266, -0.03271484, -1.068848
0.1547852, -0.005859375, -0.9711914
0.1547852, -0.005859375, -0.9711914
0.1547852, -0.005859375, -0.9711914
0.1547852, -0.005859375, -0.9711914
0.1547852, -0.005859375, -0.9711914
-0.05712891, -0.04931641, -1.338379
-0.05712891, -0.04931641, -1.338379
-0.05712891, -0.04931641, -1.338379
-0.05712891, -0.04931641, -1.338379
-0.05712891, -0.04931641, -1.338379
0.1601563, -0.06396484, -1.010742
0.1601563, -0.06396484, -1.010742
0.1601563, -0.06396484, -1.010742
0.1601563, -0.06396484, -1.010742
0.1601563, -0.06396484, -1.010742
0.1518555, -0.1298828, -1.001953
0.1518555, -0.1298828, -1.001953
0.1518555, -0.1298828, -1.001953
0.1518555, -0.1298828, -1.001953
0.1518555, -0.1298828, -1.001953
-0.1196289, -0.09326172, -1.275391
-0.1196289, -0.09326172, -1.275391
-0.1196289, -0.09326172, -1.275391
-0.1196289, -0.09326172, -1.275391
-0.1196289, -0.09326172, -1.275391
0.05175781, -0.06494141, -1.147461
0.05175781, -0.06494141, -1.147461
0.05175781, -0.06494141, -1.147461
0.3720703, -0.3115234, -0.9008789
0.3720703, -0.3115234, -0.9008789
0.3720703, -0.3115234, -0.9008789
0.2270508, -0.3291016, -0.9941406
0.2270508, -0.3291016, -0.9941406
0.2270508, -0.3291016, -0.9941406
0.2270508, -0.3291016, -0.9941406
0.2270508, -0.3291016, -0.9941406
-0.05761719, -0.2827148, -0.9624023
-0.05761719, -0.2827148, -0.9624023
-0.05761719, -0.2827148, -0.9624023
-0.05761719, -0.2827148, -0.9624023
0.168457, -0.4560547, -0.8647461
0.168457, -0.4560547, -0.8647461
0.168457, -0.4560547, -0.8647461
0.06103516, -0.4594727, -0.7387695
0.06103516, -0.4594727, -0.7387695
0.06103516, -0.4594727, -0.7387695
0.06103516, -0.4594727, -0.7387695
0.009765625, -0.5703125, -0.6088867
0.009765625, -0.5703125, -0.6088867
0.009765625, -0.5703125, -0.6088867
0.009765625, -0.5703125, -0.6088867
0.009765625, -0.5703125, -0.6088867
0.04833984, -0.6000977, -0.7006836
0.04833984, -0.6000977, -0.7006836
0.04833984, -0.6000977, -0.7006836
0.05029297, -0.7011719, -0.6914063
0.05029297, -0.7011719, -0.6914063
0.05029297, -0.7011719, -0.6914063
0.05029297, -0.7011719, -0.6914063
0.09716797, -0.706543, -0.5610352
0.09716797, -0.706543, -0.5610352
0.09716797, -0.706543, -0.5610352
0.09716797, -0.706543, -0.5610352
0.03320313, -0.7856445, -0.4995117
0.03320313, -0.7856445, -0.4995117
0.03320313, -0.7856445, -0.4995117
0.03320313, -0.7856445, -0.4995117
0.03320313, -0.7856445, -0.4995117
0.07177734, -0.7875977, -0.5029297
0.07177734, -0.7875977, -0.5029297
0.07177734, -0.7875977, -0.5029297
0.03369141, -0.8769531, -0.428711
0.03369141, -0.8769531, -0.428711
0.03369141, -0.8769531, -0.428711
0.04980469, -0.8618165, -0.3608398
0.04980469, -0.8618165, -0.3608398
0.04980469, -0.8618165, -0.3608398
0.04980469, -0.8618165, -0.3608398
-0.04150391, -0.8666992, -0.3535156
-0.04150391, -0.8666992, -0.3535156
-0.04150391, -0.8666992, -0.3535156
-0.04150391, -0.8666992, -0.3535156
-0.04150391, -0.8666992, -0.3535156
-0.09033203, -0.8496093, -0.3989258
-0.09033203, -0.8496093, -0.3989258
-0.09033203, -0.8496093, -0.3989258
0.06054688, -0.9628906, -0.315918
0.06054688, -0.9628906, -0.315918
0.06054688, -0.9628906, -0.315918
0.06054688, -0.9628906, -0.315918
0.07861328, -0.9531251, -0.3256836
0.07861328, -0.9531251, -0.3256836
0.07861328, -0.9531251, -0.3256836
0.07861328, -0.9531251, -0.3256836
0.07861328, -0.9531251, -0.3256836
0.07861328, -0.9531251, -0.3256836
0.04785156, -0.9472656, -0.3466797
0.04785156, -0.9472656, -0.3466797
0.04785156, -0.9472656, -0.3466797
0.04003906, -0.9355468, -0.2202148
0.04003906, -0.9355468, -0.2202148
0.04003906, -0.9355468, -0.2202148
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0234375, -0.9409179, -0.2016602
0.0390625, -0.9536133, -0.2387695
0.0390625, -0.9536133, -0.2387695
0.0390625, -0.9536133, -0.2387695
0.1191406, -0.9912109, -0.1831055
0.1191406, -0.9912109, -0.1831055
0.1191406, -0.9912109, -0.1831055
0.1191406, -0.9912109, -0.1831055
0.07714844, -0.9912109, -0.3129883
0.07714844, -0.9912109, -0.3129883
0.07714844, -0.9912109, -0.3129883
